id,x(m),y(m),area_code
P4638,96260.770,96574.869,7
P4639,96259.616,96571.586,1
P4640,96267.504,96571.262,3
P4641,96263.163,96574.358,3
P4642,96264.982,96573.504,3
P4643,96266.355,96571.319,4
P4644,96263.281,96568.738,6
P4645,96264.610,96569.023,6
P4646,96272.504,96568.635,2
P4647,96273.883,96559.463,3
P4648,96270.188,96550.375,3
P4649,96271.588,96548.227,2
P4650,96275.625,96553.832,7
P4651,96281.420,96547.349,2
P4652,96278.786,96538.014,3
P4653,96275.050,96536.038,3
P4654,96276.821,96542.351,1
P4655,96272.548,96545.589,2
P4656,96272.890,96542.579,2
P4657,96268.928,96540.886,3
P4658,96266.085,96531.590,1
P4659,96266.475,96537.922,3
P4660,96262.777,96535.904,7
P4661,96258.124,96535.658,2
P4662,96253.921,96539.029,5
P4663,96255.723,96538.387,1
P4664,96253.045,96543.536,2
P4665,96249.018,96547.211,7
P4666,96254.628,96540.527,3
P4667,96254.340,96546.757,3
P4668,96249.734,96546.349,3
P4669,96248.187,96543.112,7
P4670,96255.281,96538.569,7
P4671,96262.480,96534.253,3
P4672,96258.634,96532.409,2
P4673,96265.539,96527.501,7
P4674,96262.750,96524.732,6
P4675,96262.444,96521.510,3
P4676,96264.068,96521.421,3
P4677,96262.682,96527.312,3
P4678,96269.703,96522.623,5
P4679,96271.378,96522.428,3
P4680,96279.293,96521.269,3
P4681,96281.028,96512.198,2
P4682,96282.296,96518.553,2
P4683,96286.158,96524.246,4
P4684,96291.354,96517.153,3
P4685,96292.628,96523.508,2
P4686,96299.456,96526.474,2
P4687,96300.989,96524.534,5
P4688,96298.184,96521.774,5
P4689,96299.912,96521.446,2
P4690,96301.362,96521.607,1
P4691,96306.969,96526.091,2
P4692,96308.547,96532.425,2
P4693,96307.207,96538.335,2
P4694,96310.410,96544.306,2
P4695,96312.186,96542.995,2
P4696,96313.998,96542.259,1
P4697,96310.273,96546.369,1
P4698,96311.639,96546.621,2
P4699,96312.150,96543.697,5
P4700,96313.187,96541.143,3
P4701,96314.846,96539.460,3
P4702,96310.345,96538.752,1
P4703,96305.545,96539.360,7
P4704,96300.791,96539.584,3
P4705,96299.868,96530.107,3
P4706,96307.496,96531.223,2
P4707,96306.133,96527.959,3
P4708,96307.668,96526.022,6
P4709,96313.794,96519.934,3
P4710,96314.814,96520.417,2
P4711,96316.840,96526.693,7
P4712,96317.692,96523.987,2
P4713,96325.608,96523.018,6
P4714,96330.541,96528.065,1
P4715,96329.787,96524.783,3
P4716,96327.657,96521.701,1
P4717,96324.697,96519.041,2
P4718,96331.379,96513.750,2
P4719,96330.848,96504.284,6
P4720,96328.013,96509.309,5
P4721,96333.392,96514.000,7
P4722,96328.832,96513.451,4
P4723,96327.514,96510.181,2
P4724,96328.558,96510.654,1
P4725,96335.025,96505.031,2
P4726,96335.315,96495.642,5
P4727,96333.833,96492.394,1
P4728,96341.706,96492.228,1
P4729,96349.622,96491.130,3
P4730,96348.429,96481.655,3
P4731,96352.591,96487.193,1
P4732,96354.409,96486.364,3
P4733,96362.315,96484.952,7
P4734,96357.501,96486.019,3
P4735,96360.137,96492.166,2
P4736,96359.838,96488.946,1
P4737,96362.973,96494.940,7
P4738,96367.543,96487.322,2
P4739,96374.285,96490.426,3
P4740,96372.677,96487.201,3
P4741,96374.439,96486.761,1
P4742,96376.169,96486.424,6
P4743,96383.257,96481.868,6
P4744,96380.841,96478.902,2
P4745,96379.469,96475.640,3
P4746,96380.698,96476.005,3
P4747,96388.401,96476.828,6
P4748,96395.243,96471.805,2
P4749,96396.098,96472.342,6
P4750,96397.911,96471.597,6
P4751,96399.653,96470.153,6
P4752,96403.016,96461.758,2
P4753,96404.813,96460.566,2
P4754,96404.360,96457.317,2
P4755,96403.717,96447.846,6
P4756,96399.976,96438.771,3
P4757,96397.805,96429.367,3
P4758,96393.892,96433.216,1
P4759,96399.568,96437.633,1
P4760,96402.142,96443.797,3
P4761,96402.380,96440.742,2
P4762,96399.539,96438.004,3
P4763,96407.439,96437.516,3
P4764,96409.725,96443.745,3
P4765,96410.254,96450.089,3
P4766,96411.759,96448.100,6
P4767,96408.808,96453.028,3
P4768,96416.511,96453.858,3
P4769,96418.298,96453.303,3
P4770,96414.824,96451.056,1
P4771,96416.629,96449.928,1
P4772,96420.669,96455.532,2
P4773,96415.996,96457.683,2
P4774,96422.579,96461.027,4
P4775,96418.092,96460.285,3
P4776,96419.740,96460.148,3
P4777,96421.547,96459.465,2
P4778,96417.539,96450.474,6
P4779,96412.735,96451.144,6
P4780,96408.458,96449.949,7
P4781,96404.916,96447.767,1
P4782,96404.126,96438.292,7
P4783,96403.814,96435.069,7
P4784,96405.177,96432.870,6
P4785,96407.238,96439.141,3
P4786,96408.841,96437.334,3
P4787,96408.597,96443.573,3
P4788,96409.490,96444.101,1
P4789,96404.755,96444.218,2
P4790,96406.290,96444.271,2
P4791,96406.188,96450.538,2
P4792,96411.199,96455.526,1
P4793,96411.808,96461.876,1
P4794,96408.993,96452.574,5
P4795,96413.673,96457.798,2
P4796,96414.868,96455.400,2
P4797,96415.601,96461.756,2
P4798,96417.279,96461.556,3
P4799,96423.774,96465.024,3
P4800,96419.568,96463.705,1
P4801,96420.088,96460.786,2
P4802,96420.336,96451.391,1
P4803,96415.671,96453.571,1
P4804,96416.010,96450.561,4
P4805,96414.299,96447.357,7
P4806,96420.107,96440.889,7
P4807,96421.901,96439.678,3
P4808,96423.559,96437.993,2
P4809,96425.215,96444.319,2
P4810,96425.622,96434.946,2
P4811,96433.522,96434.460,3
P4812,96429.793,96425.382,2
P4813,96431.324,96423.437,2
P4814,96432.912,96423.410,2
P4815,96430.282,96420.550,1
P4816,96433.071,96426.655,3
P4817,96434.274,96427.038,5
P4818,96440.931,96421.706,2
P4819,96442.648,96421.407,1
P4820,96443.618,96421.910,2
P4821,96439.173,96424.766,2
P4822,96446.797,96421.627,1
P4823,96448.312,96421.708,2
P4824,96455.683,96423.581,1
P4825,96457.501,96422.758,7
P4826,96459.319,96421.945,1
P4827,96466.233,96424.764,3
P4828,96467.732,96422.766,3
P4829,96469.549,96421.772,1
P4830,96471.030,96421.898,3
P4831,96472.789,96420.517,6
P4832,96474.342,96420.545,3
P4833,96477.657,96426.474,6
P4834,96473.688,96430.241,3
P4835,96469.761,96434.070,7
P4836,96470.113,96440.399,5
P4837,96471.845,96446.717,3
P4838,96474.038,96452.964,2
P4839,96481.015,96448.189,3
P4840,96487.215,96452.039,3
P4841,96487.482,96448.997,1
P4842,96485.699,96445.810,3
P4843,96485.363,96452.030,4
P4844,96482.103,96449.593,4
P4845,96478.267,96447.736,4
P4846,96473.453,96448.697,2
P4847,96468.707,96450.491,3
P4848,96475.995,96446.381,3
P4849,96481.560,96450.905,3
P4850,96478.828,96448.102,1
P4851,96479.347,96445.182,1
P4852,96485.335,96438.923,2
P4853,96480.980,96437.882,3
P4854,96477.063,96441.726,2
P4855,96475.546,96432.263,2
P4856,96477.187,96430.537,7
P4857,96480.364,96422.045,3
P4858,96479.162,96418.766,3
P4859,96480.138,96416.159,6
P4860,96475.998,96414.729,6
P4861,96471.260,96406.011,1
P4862,96467.233,96409.688,7
P4863,96474.987,96407.088,4
P4864,96475.529,96404.181,5
P4865,96478.664,96395.668,2
P4866,96486.103,96397.364,1
P4867,96486.910,96394.625,2
P4868,96482.192,96394.649,3
P4869,96481.458,96385.176,2
P4870,96483.353,96391.472,1
P4871,96478.859,96390.746,4
P4872,96474.179,96392.868,3
P4873,96475.951,96391.541,6
P4874,96474.940,96388.253,6
P4875,96470.256,96390.356,4
P4876,96471.501,96390.709,6
P4877,96477.130,96384.044,3
P4878,96480.305,96390.025,1
P4879,96477.502,96387.264,2
P4880,96474.164,96384.892,1
P4881,96475.438,96385.224,2
P4882,96471.205,96383.951,5
P4883,96466.464,96384.092,3
P4884,96468.088,96384.002,2
P4885,96468.871,96374.694,2
P4886,96469.168,96371.665,5
P4887,96466.858,96377.072,1
P4888,96462.115,96368.356,2
P4889,96461.937,96358.914,1
P4890,96462.718,96349.605,2
P4891,96469.889,96351.935,3
P4892,96471.668,96350.643,1
P4893,96471.432,96356.884,3
P4894,96470.954,96353.631,7
P4895,96466.600,96344.761,1
P4896,96471.019,96337.030,2
P4897,96468.496,96334.115,2
P4898,96464.391,96332.630,6
P4899,96459.910,96323.808,6
P4900,96461.516,96323.749,1
P4901,96462.825,96324.052,2
P4902,96465.182,96330.266,1
P4903,96460.875,96329.128,6
P4904,96459.083,96325.944,5
P4905,96455.722,96323.593,3
P4906,96455.142,96320.326,3
P4907,96460.926,96324.637,5
P4908,96467.411,96319.041,1
P4909,96466.239,96315.759,2
P4910,96473.358,96318.196,3
P4911,96478.104,96323.375,1
P4912,96486.002,96321.830,3
P4913,96487.817,96320.807,3
P4914,96484.277,96318.623,3
P4915,96491.854,96319.910,1
P4916,96488.647,96317.429,2
P4917,96489.164,96314.508,7
P4918,96484.475,96314.404,1
P4919,96483.780,96311.127,6
P4920,96489.955,96305.103,2
P4921,96490.802,96305.642,3
P4922,96490.221,96302.376,2
P4923,96487.380,96299.638,2
P4924,96484.606,96290.328,3
P4925,96485.900,96288.043,3
P4926,96486.032,96294.346,6
P4927,96487.783,96293.941,2
P4928,96489.103,96291.687,7
P4929,96489.720,96288.824,1
P4930,96485.377,96287.758,1
P4931,96493.223,96285.709,2
P4932,96490.540,96290.853,1
P4933,96492.012,96288.812,3
P4934,96499.109,96284.278,2
P4935,96504.551,96288.914,2
P4936,96512.327,96289.401,2
P4937,96513.810,96287.377,7
P4938,96510.103,96291.510,1
P4939,96513.825,96297.269,2
P4940,96510.830,96294.632,5
P4941,96516.904,96298.630,3
P4942,96512.155,96298.824,3
P4943,96511.449,96295.545,2
P4944,96506.637,96296.365,5
P4945,96514.414,96293.881,2
P4946,96515.911,96291.881,1
P4947,96511.244,96291.691,2
P4948,96506.435,96292.919,2
P4949,96513.337,96288.004,3
P4950,96512.303,96284.716,3
P4951,96508.064,96283.453,1
P4952,96509.862,96282.838,6
P4953,96517.363,96284.359,1
P4954,96524.064,96287.528,2
P4955,96527.740,96293.307,1
P4956,96532.798,96286.090,1
P4957,96529.548,96276.882,2
P4958,96529.454,96273.712,2
P4959,96534.789,96278.440,3
P4960,96535.028,96275.386,3
P4961,96531.548,96279.793,6
P4962,96533.323,96279.299,1
P4963,96534.719,96279.520,2
P4964,96534.592,96285.782,4
P4965,96531.583,96276.520,2
P4966,96529.774,96267.078,2
P4967,96537.613,96267.189,3
P4968,96538.343,96264.396,2
P4969,96539.893,96262.488,3
P4970,96547.649,96263.079,2
P4971,96555.434,96263.517,2
P4972,96551.739,96261.496,5
P4973,96546.925,96262.559,2
P4974,96552.361,96267.200,6
P4975,96560.070,96267.998,2
P4976,96560.140,96258.581,2
P4977,96567.812,96255.626,3
P4978,96568.219,96246.253,1
P4979,96564.508,96237.170,1
P4980,96565.549,96234.620,5
P4981,96561.647,96238.487,6
P4982,96562.815,96238.892,3
P4983,96559.997,96229.591,1
P4984,96556.683,96234.176,3
P4985,96563.997,96236.187,4
P4986,96568.987,96228.909,2
P4987,96570.282,96226.624,6
P4988,96571.087,96223.884,2
P4989,96577.288,96217.893,5
P4990,96580.301,96223.929,3
P4991,96581.028,96230.285,3
P4992,96586.946,96234.455,3
P4993,96584.047,96231.754,3
P4994,96579.225,96223.072,1
P4995,96580.319,96223.519,2
P4996,96587.300,96226.220,7
P4997,96583.953,96230.771,2
P4998,96589.925,96224.493,2
P4999,96597.022,96219.956,2
P5000,96594.307,96217.144,1
P5001,96590.094,96220.498,1
P5002,96592.918,96211.837,6
P5003,96588.104,96212.768,3
P5004,96585.631,96209.829,1
P5005,96581.383,96213.115,5
P5006,96589.267,96212.841,2
P5007,96590.772,96210.852,6
P5008,96590.383,96217.061,2
P5009,96586.022,96220.112,2
P5010,96589.442,96211.747,3
P5011,96586.539,96216.716,3
P5012,96585.567,96213.428,2
P5013,96592.664,96215.907,5
P5014,96594.315,96215.764,3
P5015,96595.224,96222.124,3
P5016,96597.138,96228.418,1
P5017,96592.837,96227.270,5
P5018,96592.634,96224.071,3
P5019,96592.192,96220.824,3
P5020,96590.358,96217.651,2
P5021,96593.728,96209.260,1
P5022,96591.955,96206.070,3
P5023,96593.668,96204.531,2
P5024,96593.748,96210.826,5
P5025,96601.289,96212.229,7
P5026,96607.380,96216.207,1
P5027,96611.751,96221.626,1
P5028,96607.722,96212.642,1
P5029,96607.790,96218.936,2
P5030,96609.152,96216.737,2
P5031,96613.541,96222.145,3
P5032,96615.109,96222.150,2
P5033,96613.770,96228.061,2
P5034,96613.304,96234.251,2
P5035,96618.347,96227.020,2
P5036,96619.353,96227.509,2
P5037,96619.841,96233.850,2
P5038,96615.046,96234.394,6
P5039,96612.236,96239.439,6
P5040,96613.686,96237.363,6
P5041,96609.923,96235.419,6
P5042,96607.331,96240.631,2
P5043,96607.916,96231.287,2
P5044,96609.246,96231.572,6
P5045,96606.816,96236.900,2
P5046,96607.459,96234.052,3
P5047,96610.746,96239.992,2
P5048,96612.227,96246.334,2
P5049,96614.412,96237.413,2
P5050,96615.907,96243.754,2
P5051,96623.545,96240.669,6
P5052,96622.051,96237.423,3
P5053,96623.870,96236.487,3
P5054,96631.769,96236.022,6
P5055,96628.925,96241.039,3
P5056,96625.966,96238.378,2
P5057,96621.787,96241.794,2
P5058,96622.080,96238.763,5
P5059,96620.803,96244.698,5
P5060,96618.315,96241.767,3
P5061,96624.458,96245.685,5
P5062,96632.117,96242.676,3
P5063,96631.983,96248.937,2
P5064,96629.337,96239.604,2
P5065,96630.930,96239.566,2
P5066,96627.642,96230.368,3
P5067,96624.700,96235.304,2
P5068,96620.383,96234.187,1
P5069,96623.377,96225.605,6
P5070,96631.005,96226.717,6
P5071,96636.420,96231.376,1
P5072,96644.212,96228.978,7
P5073,96651.707,96230.517,1
P5074,96659.319,96227.335,1
P5075,96659.515,96224.263,2
P5076,96664.065,96216.629,3
P5077,96659.571,96215.902,1
P5078,96655.078,96215.174,2
P5079,96659.375,96207.354,1
P5080,96661.053,96207.152,3
P5081,96661.923,96204.460,5
P5082,96657.465,96203.646,3
P5083,96658.140,96200.818,3
P5084,96659.431,96191.623,4
P5085,96661.203,96190.295,4
P5086,96668.402,96192.566,3
P5087,96673.033,96197.822,3
P5088,96669.208,96195.952,6
P5089,96665.033,96199.376,2
P5090,96664.291,96205.493,2
P5091,96661.743,96202.591,2
P5092,96668.819,96205.113,3
P5093,96675.912,96207.601,3
P5094,96677.285,96207.845,3
P5095,96684.554,96203.688,3
P5096,96686.004,96201.613,2
P5097,96692.427,96205.179,2
P5098,96691.310,96211.175,2
P5099,96688.034,96215.799,2
P5100,96695.738,96216.623,7
P5101,96693.123,96207.285,1
P5102,96688.330,96208.720,3
P5103,96687.488,96205.434,1
P5104,96688.970,96205.557,3
P5105,96686.926,96196.138,3
P5106,96683.047,96200.038,3
P5107,96678.237,96201.227,2
P5108,96686.039,96198.884,7
P5109,96682.845,96203.590,7
P5110,96681.195,96194.135,3
P5111,96676.595,96196.554,1
P5112,96684.105,96198.052,1
P5113,96681.584,96195.136,2
P5114,96679.279,96192.122,2
P5115,96677.369,96188.969,2
P5116,96679.166,96188.360,2
P5117,96680.796,96188.258,1
P5118,96682.206,96186.123,1
P5119,96684.998,96177.448,6
P5120,96685.871,96177.981,3
P5121,96685.404,96168.518,3
P5122,96692.550,96164.086,6
P5123,96693.250,96161.274,3
P5124,96692.356,96167.345,2
P5125,96688.963,96165.021,6
P5126,96689.928,96162.405,1
P5127,96687.922,96152.982,3
P5128,96695.746,96153.196,1
P5129,96691.206,96152.591,1
P5130,96692.086,96153.123,3
P5131,96690.744,96149.856,4
P5132,96692.360,96149.780,2
P5133,96693.059,96146.967,2
P5134,96694.839,96146.449,6
P5135,96691.402,96144.166,6
P5136,96693.149,96135.099,3
P5137,96688.643,96137.796,3
P5138,96691.434,96129.121,3
P5139,96693.228,96128.528,2
P5140,96700.273,96123.887,2
P5141,96707.813,96125.291,2
P5142,96709.632,96124.347,2
P5143,96704.886,96124.524,2
P5144,96706.508,96124.437,3
P5145,96708.301,96123.850,1
P5146,96713.277,96128.866,3
P5147,96710.999,96134.293,2
P5148,96708.571,96139.621,1
P5149,96715.382,96134.545,3
P5150,96718.496,96140.547,6
P5151,96726.205,96141.348,2
P5152,96728.012,96140.668,7
P5153,96729.612,96138.854,4
P5154,96731.836,96145.095,1
P5155,96737.169,96138.131,3
P5156,96735.480,96128.680,3
P5157,96737.084,96128.625,3
P5158,96734.653,96125.666,3
P5159,96729.864,96127.145,4
P5160,96731.684,96126.281,2
P5161,96736.867,96119.176,2
P5162,96732.890,96122.929,4
P5163,96728.992,96126.802,3
P5164,96725.352,96124.721,3
P5165,96722.416,96122.044,3
P5166,96719.250,96112.817,3
P5167,96720.304,96110.280,2
P5168,96716.671,96108.192,3
P5169,96717.019,96105.186,7
P5170,96712.488,96107.814,5
P5171,96708.821,96098.717,3
P5172,96710.356,96105.055,2
P5173,96717.686,96101.047,1
P5174,96718.580,96101.574,5
P5175,96715.036,96105.907,2
P5176,96716.855,96104.940,2
P5177,96713.533,96102.554,2
P5178,96719.887,96096.770,6
P5179,96715.159,96098.663,3
P5180,96710.403,96100.397,3
P5181,96717.677,96102.500,7
P5182,96716.891,96099.217,3
P5183,96724.805,96097.996,2
P5184,96722.725,96094.897,6
P5185,96719.650,96092.316,3
P5186,96727.183,96088.872,6
P5187,96728.321,96089.296,1
P5188,96728.538,96095.610,7
P5189,96733.971,96100.253,7
P5190,96729.219,96100.465,7
P5191,96727.469,96106.190,3
P5192,96729.119,96106.048,7
P5193,96728.647,96102.797,3
P5194,96724.172,96105.577,2
P5195,96725.028,96102.874,3
P5196,96720.374,96102.630,6
P5197,96719.827,96099.367,2
P5198,96721.311,96097.344,4
P5199,96723.201,96088.321,2
P5200,96724.861,96086.643,2
P5201,96721.082,96084.718,1
P5202,96718.513,96089.948,3
P5203,96719.931,96087.825,3
P5204,96723.864,96093.483,4
P5205,96719.299,96092.951,6
P5206,96721.095,96091.753,7
P5207,96726.008,96084.410,5
P5208,96733.824,96082.151,1
P5209,96733.582,96088.391,3
P5210,96728.802,96088.802,3
P5211,96730.511,96095.122,3
P5212,96730.025,96085.658,3
P5213,96731.721,96085.416,3
P5214,96739.239,96081.925,3
P5215,96734.454,96082.369,3
P5216,96731.360,96087.168,3
P5217,96739.207,96085.128,3
P5218,96734.832,96084.128,3
P5219,96736.378,96082.209,2
P5220,96737.341,96082.714,1
P5221,96732.530,96083.514,1
P5222,96740.115,96080.238,1
P5223,96741.627,96078.262,2
P5224,96742.180,96075.361,1
P5225,96738.593,96073.224,3
P5226,96746.435,96073.311,3
P5227,96744.368,96078.865,7
P5228,96740.596,96082.913,2
P5229,96735.860,96083.029,3
P5230,96743.149,96085.101,2
P5231,96744.574,96085.291,2
P5232,96740.464,96088.829,5
P5233,96744.393,96094.489,6
P5234,96748.021,96100.291,2
P5235,96747.377,96106.436,2
P5236,96744.533,96103.700,3
P5237,96740.149,96106.700,3
P5238,96738.598,96097.239,6
P5239,96745.608,96092.528,5
P5240,96747.370,96092.087,6
P5241,96743.017,96091.042,6
P5242,96750.782,96088.502,6
P5243,96751.903,96079.265,5
P5244,96747.902,96077.627,2
P5245,96749.529,96077.529,2
P5246,96751.311,96077.003,4
P5247,96756.827,96081.572,3
P5248,96752.577,96080.329,3
P5249,96757.315,96072.842,3
P5250,96759.057,96079.158,3
P5251,96760.800,96078.784,3
P5252,96757.611,96083.494,1
P5253,96763.716,96077.381,5
P5254,96761.064,96074.533,3
P5255,96759.720,96071.267,1
P5256,96760.815,96071.714,2
P5257,96756.263,96071.145,6
P5258,96757.675,96069.014,2
P5259,96765.480,96066.693,2
P5260,96772.413,96061.834,1
P5261,96771.531,96067.910,3
P5262,96779.183,96064.876,2
P5263,96781.003,96063.964,3
P5264,96782.747,96062.526,2
P5265,96778.998,96053.453,1
P5266,96779.538,96044.102,2
P5267,96786.813,96039.961,2
P5268,96783.211,96044.225,2
P5269,96787.039,96036.096,6
P5270,96782.512,96035.457,3
P5271,96783.366,96032.753,6
P5272,96789.722,96036.409,3
P5273,96792.515,96027.734,3
P5274,96788.252,96018.831,2
P5275,96788.703,96015.875,2
P5276,96786.070,96013.017,1
P5277,96792.905,96007.983,2
P5278,96793.905,96005.397,2
P5279,96796.332,95996.568,2
P5280,96804.247,95995.405,2
P5281,96804.165,95985.971,2
P5282,96810.897,95980.761,2
P5283,96815.937,95985.728,1
P5284,96817.755,95984.917,2
P5285,96819.745,95975.927,5
P5286,96816.522,95980.604,6
P5287,96822.304,95974.106,4
P5288,96823.634,95971.866,2
P5289,96824.061,95978.202,2
P5290,96825.833,95977.719,7
P5291,96824.730,95974.433,2
P5292,96825.401,95965.104,6
P5293,96826.508,95962.617,2
P5294,96825.744,95968.728,2
P5295,96827.667,95975.021,2
P5296,96829.012,95972.800,3
P5297,96836.864,95972.814,3
P5298,96837.963,95970.318,1
P5299,96834.028,95961.303,1
P5300,96830.437,95959.171,1
P5301,96838.233,95956.798,1
P5302,96833.942,95959.997,2
P5303,96829.896,95958.422,2
P5304,96835.857,95962.547,4
P5305,96843.769,95961.295,2
P5306,96842.204,95958.061,5
P5307,96838.609,95962.334,6
P5308,96839.338,95959.541,6
P5309,96843.760,95964.929,3
P5310,96850.139,95959.179,1
P5311,96846.933,95956.699,1
P5312,96854.845,95955.447,3
P5313,96850.936,95946.424,5
P5314,96852.645,95944.873,2
P5315,96848.864,95948.909,2
P5316,96852.805,95940.851,3
P5317,96853.725,95938.199,3
P5318,96860.914,95940.490,1
P5319,96859.267,95931.035,5
P5320,96859.218,95937.311,2
P5321,96855.541,95928.217,7
P5322,96857.326,95926.952,2
P5323,96857.778,95933.290,2
P5324,96865.548,95933.806,2
P5325,96873.173,95934.931,2
P5326,96868.556,95937.289,6
P5327,96870.368,95936.222,1
P5328,96871.977,95934.426,1
P5329,96867.825,95933.016,1
P5330,96869.531,95931.456,1
P5331,96864.848,95931.325,1
P5332,96860.418,95934.218,7
P5333,96855.850,95936.735,2
P5334,96856.952,95927.495,2
P5335,96864.606,95928.515,3
P5336,96865.448,95925.801,3
P5337,96866.996,95923.889,1
P5338,96866.124,95929.967,5
P5339,96861.858,95933.218,5
P5340,96859.289,95930.327,3
P5341,96861.024,95929.975,1
P5342,96862.511,95930.093,2
P5343,96866.248,95921.909,2
P5344,96864.754,95918.663,2
P5345,96864.438,95924.888,3
P5346,96869.756,95929.630,2
P5347,96870.814,95927.095,6
P5348,96869.315,95923.850,2
P5349,96871.890,95915.081,6
P5350,96873.429,95913.151,3
P5351,96869.034,95916.127,2
P5352,96875.453,95910.435,5
P5353,96875.653,95916.747,1
P5354,96870.838,95917.706,1
P5355,96871.973,95918.132,3
P5356,96873.547,95918.127,1
P5357,96875.256,95916.575,4
P5358,96876.591,95914.341,2
P5359,96876.781,95904.938,2
P5360,96872.137,95904.661,3
P5361,96871.233,95901.373,1
P5362,96866.906,95900.275,3
P5363,96867.962,95900.742,3
P5364,96863.163,95901.333,2
P5365,96864.673,95901.421,5
P5366,96865.167,95898.488,2
P5367,96871.074,95892.133,2
P5368,96870.572,95888.877,3
P5369,96871.630,95886.343,2
P5370,96872.823,95877.123,1
P5371,96880.022,95872.808,2
